URL,Cena,Cena za m²,Adres,Powierzchnia (m²),Liczba pokoi,Ogrzewanie,Rynek,Typ ogłoszeniodawcy,Rok budowy,Rodzaj zabudowy,Okna,Materiał budynku
https://www.otodom.pl/pl/oferta/sprzedam-kawalerke-26m2-ul-saska-9b-ID4w68o,429 000 zł,16 500 zł/m²,"Stare Miasto, Stare Miasto, Kraków, małopolskie",26m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2024,blok,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-29m2-taras-bez-posrednikow-ID4uhUS,Brak danych,Brak danych,"ul. ks. Jakuba Wujka, Wilda, Wilda, Poznań, wielkopolskie",29.3m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/studio-przy-ul-piotrkowskiej-ID4wepA,352 000 zł,16 000 zł/m²,"ul. Piotrkowska, Centrum, Białystok, podlaskie",22m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/apartament-zegrze-taras-23-m2-ID4sktE,452 980 zł,11 000 zł/m²,"ul. Rybaki, Zegrze Południowe Rybaki, Nieporęt, legionowski, mazowieckie",41.18m²,1 pokój,brak informacji,pierwotny,biuro nieruchomości,2023,apartamentowiec,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-z-oddzielna-kuchnia-akademijna-ID4wcBM,455 000 zł,13 788 zł/m²,"Jabłonna, Jabłonna, legionowski, mazowieckie",33m²,1 pokój,brak informacji,wtórny,prywatny,Brak danych,blok,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-na-osiedlu-piastowskim-ID4wcz0,135 000 zł,5 192 zł/m²,"Nowa Ruda, kłodzki, dolnośląskie",26m²,1 pokój,miejskie,wtórny,prywatny,Brak danych,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-30m2-balkon-ID4uunw,Brak danych,Brak danych,"ul. Herbu Oksza, Szamoty, Ursus, Warszawa, mazowieckie",30.26m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kamienica-metro-rewitalizacja-stan-surowy-ID4wdjj,399 000 zł,14 615 zł/m²,"ul. Zachariasza, Szmulowizna, Praga-Północ, Warszawa, mazowieckie",27.3m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1920,kamienica,Brak danych,cegła
https://www.otodom.pl/pl/oferta/kawalerka-otwock-23m2-z-kw-ID4ldwy,265 000 zł,11 522 zł/m²,"ul. Mazowiecka, Otwock, otwocki, mazowieckie",23m²,1 pokój,elektryczne,wtórny,prywatny,Brak danych,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/kawalerka-do-zamieszkania-ID4wcLz,395 000 zł,19 750 zł/m²,"Sady Żoliborskie, Żoliborz, Warszawa, mazowieckie",20m²,1 pokój,miejskie,wtórny,prywatny,1968,blok,plastikowe,inny
https://www.otodom.pl/pl/oferta/0-prowizji-kaw-1p-blok-2014-umeblowana-ID4uhjW,355 000 zł,14 724 zł/m²,"ul. Antoniego Kosińskiego, Wilda, Wilda, Poznań, wielkopolskie",24.11m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2014,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-30m2-balkon-bezposrednio-ID4wdrY,Brak danych,Brak danych,"ul. Stalowa, Nowa Praga, Praga-Północ, Warszawa, mazowieckie",30.35m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-38-m2-z-widokiem-na-gory-ID4sBM5,197 000 zł,5 205 zł/m²,"ul. Ignacego Krasickiego 43, Dzierżoniów, dzierżoniowski, dolnośląskie",37.85m²,1 pokój,elektryczne,wtórny,prywatny,Brak danych,kamienica,plastikowe,inny
https://www.otodom.pl/pl/oferta/dla-singla-lub-pary-m2-po-remoncie-z-widokiem-ID4uRaN,359 000 zł,9 205 zł/m²,"Osiedle Tysiąclecia, Katowice, śląskie",39m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-66m2-ogrodek-bez-prowizji-ID4unhK,Brak danych,Brak danych,"ul. Nadgórników, Bogucice, Katowice, śląskie",66.05m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/bochnia-ul-brzeznicka-male-mieszkanko-na-poddaszu-ID4weBh,195 000 zł,10 263 zł/m²,"ul. Brzeźnicka, Bochnia, bocheński, małopolskie",19m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,2012,Brak danych,Brak danych,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-balkon-bezposrednio-ID4uGaR,Brak danych,Brak danych,"ul. Chylońska, Cisowa, Gdynia, pomorskie",26.05m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowy-apartament-35m2-bez-prowizji-ID4ulPK,Brak danych,Brak danych,"ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie",35.17m²,1 pokój,brak informacji,pierwotny,deweloper,2024,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-31m2-ogrodek-ID4ucU9,Brak danych,Brak danych,"ul. Wiklinowa, Henryków, Białołęka, Warszawa, mazowieckie",31.29m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-balkon-bez-prowizji-ID4unmS,420 625 zł,12 500 zł/m²,"ul. Rzepakowa, Piotrowice-Ochojec, Katowice, śląskie",33.65m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/atrakcyjna-lokalizacja-65-m2-przy-samym-lesie-ID4weZO,1 045 199 zł,15 897 zł/m²,"Piecki-Migowo, Gdańsk, pomorskie",65.75m²,1 pokój,brak informacji,pierwotny,biuro nieruchomości,2024,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/osiedle-lososiowa-mieszkanie-1-pok-76-ID4lMDI,Brak danych,Brak danych,"ul. Łososiowa, Radogoszcz, Bałuty, Łódź, łódzkie",35.99m²,1 pokój,brak informacji,pierwotny,deweloper,2025,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-z-ogrodem-ul-swieradowska-inwestycja-ID4we2s,467 005 zł,17 491 zł/m²,"ul. Świeradowska, Gaj, Krzyki, Wrocław, dolnośląskie",26.7m²,1 pokój,brak informacji,pierwotny,biuro nieruchomości,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/chmielna-duo-mieszkanie-1-pok-a2-116-ID4nYAQ,1 421 031 zł,35 096 zł/m²,"ul. Chmielna, Mirów, Wola, Warszawa, mazowieckie",40.49m²,1 pokój,inne,pierwotny,deweloper,2025,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/dwie-kawalerki-na-sprzedaz-ID4uJva,350 000 zł,10 606 zł/m²,"Ustroń, cieszyński, śląskie",33m²,1 pokój,gazowe,wtórny,prywatny,Brak danych,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-36m2-loggia-bezposrednio-ID4uckc,629 000 zł,17 125 zł/m²,"ul. Proszowicka, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",36.73m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-na-muranowie-ID4rm0x,539 000 zł,26 950 zł/m²,"ul. Nowolipki, Muranów, Śródmieście, Warszawa, mazowieckie",20m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1950,kamienica,Brak danych,cegła
https://www.otodom.pl/pl/oferta/mieszkanie-32-3-m2-przy-ul-wyspowej-zacisze-ID4ukO1,529 000 zł,16 378 zł/m²,"ul. Wyspowa 8, Zacisze, Targówek, Warszawa, mazowieckie",32.3m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/kawalerka-wroclaw-wojszyce-miejsce-postojowe-ID4wdEu,537 000 zł,17 396 zł/m²,"ul. gen. Stefana Grota-Roweckiego, Ołtaszyn, Krzyki, Wrocław, dolnośląskie",30.87m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2020,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-w-centrum-chorzowa-czynsz-160-zl-ID4r1RU,219 000 zł,7 429 zł/m²,"ul. Wolności, Centrum, Chorzów, śląskie",29.48m²,1 pokój,gazowe,wtórny,biuro nieruchomości,1896,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/mieszkanie-z-tarasem-31m2-w-doskonalej-lokalizacji-ID4ufjH,469 000 zł,15 129 zł/m²,"ul. Zielonogórska, Szczepin, Stare Miasto, Wrocław, dolnośląskie",31m²,1 pokój,miejskie,wtórny,prywatny,2002,blok,plastikowe,pustak
https://www.otodom.pl/pl/oferta/kawalerka-na-woli-w-zielonej-okolicy-ID4tP46,579 000 zł,18 094 zł/m²,"Ulrychów, Wola, Warszawa, mazowieckie",32m²,1 pokój,miejskie,wtórny,prywatny,1936,Brak danych,plastikowe,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-37m2-balkon-bezposrednio-ID4u9Gr,Brak danych,Brak danych,"ul. Chłodna, Helenów, Bałuty, Łódź, łódzkie",37.88m²,1 pokój,brak informacji,pierwotny,deweloper,2024,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/czysta-4-mieszkanie-1-pok-06-151-ID4olk2,748 677 zł,23 950 zł/m²,"ul. Czysta, Przedmieście Świdnickie, Stare Miasto, Wrocław, dolnośląskie",31.26m²,1 pokój,inne,pierwotny,deweloper,2024,apartamentowiec,drewniane,Brak danych
https://www.otodom.pl/pl/oferta/gotowe-mieszkanie-1pok-30-72m2-z-balkonem-wrocla-ID4wcQc,619 000 zł,20 150 zł/m²,"Szczepin, Stare Miasto, Wrocław, dolnośląskie",30.72m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2023,apartamentowiec,Brak danych,inny
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-balkon-ID4uhSB,606 780 zł,18 000 zł/m²,"ul. Centralna, Łęg, Czyżyny, Kraków, małopolskie",33.71m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-28m2-krynica-gotowe-do-zamieszkania-ID4tgo2,335 000 zł,11 964 zł/m²,"Krynica-Zdrój, Krynica-Zdrój, nowosądecki, małopolskie",28m²,1 pokój,miejskie,wtórny,prywatny,Brak danych,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-z-wydzielona-sypialnia-garderoba-balkon-ID4wdfg,475 000 zł,14 937 zł/m²,"ul. Floriana Znanieckiego 12I, Piątkowo, Stare Miasto, Poznań, wielkopolskie",31.8m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/parkowa-relaks-mieszkanie-1-pok-m12-kl2-03-ID4rs1b,321 967 zł,9 999 zł/m²,"ul. Parkowa, Jędrzejów, Jędrzejów, jędrzejowski, świętokrzyskie",32.2m²,1 pokój,miejskie,pierwotny,deweloper,2026,apartamentowiec,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-31m2-ogrodek-ID4uctT,Brak danych,Brak danych,"Aleja Generała Józefa Hallera, Wrzeszcz Dolny, Gdańsk, pomorskie",31.85m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-65-54-m-torun-ID4weo5,"801 226,50 zł",12 225 zł/m²,"ul. Jana Heweliusza, Wrzosy, Toruń, kujawsko-pomorskie",65.54m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2025,Brak danych,Brak danych,inny
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-ogrodek-bezposrednio-ID4uyK0,Brak danych,Brak danych,"ul. Chodakowska, Grochów, Praga-Południe, Warszawa, mazowieckie",26.55m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-32m2-loggia-bez-prowizji-ID4uuuR,Brak danych,Brak danych,"Hipoteczna 7/9, Stare Bałuty, Bałuty, Łódź, łódzkie",32.29m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-blisko-wsb-dabrowa-gornicza-ID4wfmc,224 900 zł,5 507 zł/m²,"Reden-Adamiecki, Reden, Dąbrowa Górnicza, śląskie",40.84m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/apartament-hel-tuz-przy-latarni-morskiej-ID4t1Be,994 840 zł,23 800 zł/m²,"Hel, pucki, pomorskie",41.8m²,1 pokój,brak informacji,pierwotny,biuro nieruchomości,2024,apartamentowiec,aluminiowe,silikat
https://www.otodom.pl/pl/oferta/sto10-chylonska-mieszkanie-1-pok-c2-5-01-ID4qAYw,431 810 zł,14 500 zł/m²,"ul. Chylońska, Chylonia, Gdynia, pomorskie",29.78m²,1 pokój,inne,pierwotny,deweloper,2026,apartamentowiec,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-29-m-warszawa-ID4uZ7f,432 100 zł,14 900 zł/m²,"Grodzisk, Białołęka, Warszawa, mazowieckie",29m²,1 pokój,miejskie,wtórny,prywatny,2010,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/spot-apartament-1-pok-c-2-07-ID4qp4L,1 015 280 zł,28 000 zł/m²,"ul. Hryniewieckiego, Władysławowo, Władysławowo, pucki, pomorskie",36.26m²,1 pokój,inne,pierwotny,deweloper,2027,apartamentowiec,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-premium-poznan-ID4uWcR,490 000 zł,17 314 zł/m²,"ul. Hawelańska, Winogrady, Stare Miasto, Poznań, wielkopolskie",28.3m²,1 pokój,miejskie,wtórny,prywatny,2025,blok,plastikowe,beton komórkowy
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-29m2-balkon-bezposrednio-ID4uiGM,498 440 zł,17 000 zł/m²,"ul. Głębocka, Grodzisk, Białołęka, Warszawa, mazowieckie",29.32m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-30m2-balkon-ID4uRO6,Brak danych,Brak danych,"ul. Szczotkarska, Jelonki Południowe, Bemowo, Warszawa, mazowieckie",30.41m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/nowe-mieszkanie-idealne-na-start-lub-inwestycje-ID4wfdI,254 000 zł,7 900 zł/m²,"Spalice, Oleśnica, oleśnicki, dolnośląskie",32.15m²,1 pokój,brak informacji,pierwotny,biuro nieruchomości,2024,blok,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-pod-inwestycje-na-nowej-pradze-ID4uOeJ,440 000 zł,17 586 zł/m²,"ul. Karola Darwina, Nowa Praga, Praga-Północ, Warszawa, mazowieckie",25.02m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1963,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/kawalerka-26-03-mkw-w-global-apartments-katowice-ID4smAW,354 000 zł,13 600 zł/m²,"ul. Zabrska, Śródmieście, Katowice, śląskie",26.03m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2024,apartamentowiec,plastikowe,inny
https://www.otodom.pl/pl/oferta/kawalerka-bedzin-warpie-ID4wcZv,205 000 zł,6 312 zł/m²,"Będzin, będziński, śląskie",32.48m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-27m2-loggia-ID4u9H4,Brak danych,Brak danych,"os. Lotnictwa Polskiego, Wola, Jeżyce, Poznań, wielkopolskie",27.2m²,1 pokój,brak informacji,pierwotny,deweloper,2024,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-balkon-bezposrednio-ID4ufS2,442 314 zł,13 048 zł/m²,"ul. płk. dr. Stanisława Więckowskiego, Centrum, Śródmieście, Łódź, łódzkie",33.9m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/oh-i-ah-co-za-lokalizacja-serce-poznania-ID4wetH,403 000 zł,10 495 zł/m²,"ul. Długa, Centrum, Stare Miasto, Poznań, wielkopolskie",38.4m²,1 pokój,gazowe,wtórny,biuro nieruchomości,Brak danych,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/kawalerki-dla-inwestora-obok-neptuna-dni-otwart-ID4wdzA,362 900 zł,13 958 zł/m²,"Śródmieście, Gdańsk, pomorskie",26m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,Brak danych,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/inwestycyjne-od-razu-z-najemca-nowe-1950zl-za-1m-ID4wfxA,318 747 zł,14 403 zł/m²,"Partynice, Krzyki, Wrocław, dolnośląskie",22.13m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2024,apartamentowiec,plastikowe,silikat
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-39m2-balkon-ID4uimH,Brak danych,Brak danych,"ul. gen. Władysława Andersa, Ząbki, wołomiński, mazowieckie",39.57m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/wyspa-spichrzow-inwestycja-ktora-oczaruje-ID4tk59,729 900 zł,26 379 zł/m²,"ul. Chmielna 109, Śródmieście, Gdańsk, pomorskie",27.67m²,1 pokój,miejskie,wtórny,prywatny,2024,apartamentowiec,drewniane,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-25m2-bez-posrednikow-ID4ubeZ,Brak danych,Brak danych,"ul. Konopacka 12, Nowa Praga, Praga-Północ, Warszawa, mazowieckie",25.49m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/gotowe-1-pokojowe-mieszkanie-30m2-balkon-ID4ulc9,619 000 zł,20 150 zł/m²,"Długa/ul. Gnieźnieńska, Szczepin, Stare Miasto, Wrocław, dolnośląskie",30.72m²,1 pokój,brak informacji,pierwotny,deweloper,2023,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-28m2-loggia-bez-prowizji-ID4uor6,1 004 000 zł,35 031 zł/m²,"ul. Żelazna, Mirów, Wola, Warszawa, mazowieckie",28.66m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-29m2-balkon-bezposrednio-ID4uhkB,292 726 zł,9 800 zł/m²,"ul. Teatralna, Centrum / Śródmieście, Sosnowiec, śląskie",29.87m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-32m2-balkon-bezposrednio-ID4ul1J,298 448 zł,9 200 zł/m²,"ul. Jachtowa, Luboń, poznański, wielkopolskie",32.44m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/okazja-srodmiescie-35m-z-balkonem-pwinica-ID4w5FL,499 000 zł,14 136 zł/m²,"Rakowice, Prądnik Czerwony, Kraków, małopolskie",35.3m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1965,blok,Brak danych,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-37m2-balkon-bez-prowizji-ID4uax8,Brak danych,Brak danych,"ul. św. Piotra, Śródmieście, Gdynia, pomorskie",37.32m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-balkon-bezposrednio-ID4ugaa,Brak danych,Brak danych,"ul. Racławicka, Krowodrza, Krowodrza, Kraków, małopolskie",26.04m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-inwestycyjna-ID4uYQr,510 000 zł,16 887 zł/m²,"ul. Szaserów, Grochów, Praga-Południe, Warszawa, mazowieckie",30.2m²,1 pokój,miejskie,wtórny,prywatny,2001,plomba,plastikowe,beton
https://www.otodom.pl/pl/oferta/kawalerka-36m-koziny-ID4u61X,325 000 zł,9 028 zł/m²,"Koziny, Koziny, Polesie, Łódź, łódzkie",36m²,1 pokój,miejskie,wtórny,prywatny,Brak danych,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/zainwestuj-w-szczecinie-i-zarabiaj-caly-rok-ID4ucDI,550 638 zł,14 850 zł/m²,"Łasztownia, Śródmieście, Szczecin, zachodniopomorskie",37.08m²,1 pokój,brak informacji,pierwotny,biuro nieruchomości,Brak danych,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/urzadzona-kawalerka-29-77m2-targowek-oliwska-ID4wf6E,489 000 zł,16 426 zł/m²,"ul. Oliwska, Bródno, Targówek, Warszawa, mazowieckie",29.77m²,1 pokój,elektryczne,wtórny,biuro nieruchomości,1956,kamienica,Brak danych,cegła
https://www.otodom.pl/pl/oferta/mieszkanie-nr-2-ID4oaAr,617 100 zł,16 500 zł/m²,"ul. Peowiaków, Śródmieście, Lublin, lubelskie",37.4m²,1 pokój,kotłownia,pierwotny,deweloper,2025,apartamentowiec,aluminiowe,beton
https://www.otodom.pl/pl/oferta/kawalerki-francuska-wojewodzka-ID4tfum,156 853 zł,10 100 zł/m²,"Koszutka, Katowice, śląskie",15.53m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,Brak danych,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/2-pok-przy-plantach-wyremontowane-ul-wenecja-ID4uGgZ,860 000 zł,24 022 zł/m²,"ul. Wenecja, Piasek, Stare Miasto, Kraków, małopolskie",35.8m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1933,kamienica,Brak danych,cegła
https://www.otodom.pl/pl/oferta/krakow-plaszow-ul-lasowka-38-m2-1-pokoj-klima-ID4uGmr,569 000 zł,14 974 zł/m²,"ul. Lasówka, Płaszów, Podgórze, Kraków, małopolskie",38m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1992,Brak danych,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-balkon-bezposrednio-ID4uGar,Brak danych,Brak danych,"ul. Chylońska, Cisowa, Gdynia, pomorskie",26.05m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/urocza-kawalerka-na-kazimierza-wielkiego-os-piask-ID4wfuk,255 000 zł,7 727 zł/m²,"Piaski, Gorzów Wielkopolski, lubuskie",33m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/kawalerka-umeblowana-i-wyposazona-widok-w-cenie-ID4w4QL,320 000 zł,9 846 zł/m²,"ul. Bolesława Limanowskiego, Żubardź, Bałuty, Łódź, łódzkie",32.5m²,1 pokój,miejskie,wtórny,prywatny,Brak danych,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-bez-prowizji-ID4ugH7,328 868 zł,12 557 zł/m²,"Czerska/ul. Władysława Jagiełły, Orunia Górna - Gdańsk Południe, Gdańsk, pomorskie",26.19m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-po-remoncie-z-balkonem-500m-do-morza-ID4w2x2,425 000 zł,15 071 zł/m²,"Kołobrzeg, kołobrzeski, zachodniopomorskie",28.2m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1968,blok,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-29m2-balkon-bezposrednio-ID4ua49,Brak danych,Brak danych,"ul. Słoneczna, Marki, wołomiński, mazowieckie",29.73m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/przytulna-kawalerka-antresola-lodz-srodmiescie-c-o-ID4weFe,165 000 zł,12 222 zł/m²,"Centrum, Śródmieście, Łódź, łódzkie",13.5m²,1 pokój,inne,wtórny,biuro nieruchomości,1920,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-loggia-bezposrednio-ID4udY4,Brak danych,Brak danych,"ul. Hawelańska, Winogrady, Stare Miasto, Poznań, wielkopolskie",33.62m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-taras-bez-posrednikow-ID4uhH9,Brak danych,Brak danych,"ul. Podwale Przedmiejskie, Śródmieście, Gdańsk, pomorskie",33.42m²,1 pokój,brak informacji,pierwotny,deweloper,2023,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-nr-8-w-nowym-budynku-asnyka-41-ID4wfdl,373 741 zł,9 700 zł/m²,"ul. Adama Asnyka, Czaszki, Kalisz, wielkopolskie",38.53m²,1 pokój,miejskie,pierwotny,deweloper,2026,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-z-antresola-ogrodek-amortyzacja-z-vat-ID4p07E,125 900 zł,5 036 zł/m²,"ul. gen. Władysława Sikorskiego, Brodnica, brodnicki, kujawsko-pomorskie",25m²,1 pokój,kotłownia,pierwotny,biuro nieruchomości,2024,apartamentowiec,plastikowe,beton komórkowy
https://www.otodom.pl/pl/oferta/swpdl-idealne-mieszkanie-pod-pierwsza-inwestycje-ID4u7PF,330 000 zł,12 941 zł/m²,"ul. Chwarznieńska, Chwarzno, Gdynia, pomorskie",25.5m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1980,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-1-pokojowe-43-5-m-kw-z-logia-ID4tAEo,696 000 zł,16 000 zł/m²,"ul. Władysława Witwickiego, Gocław, Praga-Południe, Warszawa, mazowieckie",43.5m²,1 pokój,miejskie,wtórny,prywatny,1999,blok,drewniane,cegła
https://www.otodom.pl/pl/oferta/kawalerka-z-ogrodkiem25m2top-lokalizacjarabaty-ID4uVCO,354 646 zł,14 001 zł/m²,"Winogrady, Stare Miasto, Poznań, wielkopolskie",25.33m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,Brak danych,blok,plastikowe,Brak danych
